item_id	i_artist_c	i_ablum_c	i_tag_c
13207	591	6703	2
13208	3959	6704	43
13209	3960	6705	13
13210	3960	6705	13
13211	3960	6705	250
13212	3960	6705	13
13213	96	6706	1
13214	431	6707	41
13215	2078	6708	31
13216	2078	6708	51
13217	1371	6709	33
13218	1371	6709	33
13219	1371	6709	33
13220	1371	6709	20
13221	1371	6709	33
13222	1371	6709	20
13223	1371	6709	33
13224	1371	6709	33
13225	1371	6709	21
13226	1765	6710	57
13227	1765	6710	57
13228	2339	6711	10
13229	2339	6711	10
13230	1125	6712	1
13231	1125	6712	1
13232	1125	6712	1
13233	1125	6712	1
13234	1125	6712	1
13235	1125	6712	1
13236	755	6712	1
13237	1125	6713	1
13238	1125	6714	1
13239	1125	6714	1
13240	1125	6714	1
13241	1125	6714	1
13242	1125	6714	1
13243	1125	6714	1
13244	1125	6714	1
13245	1125	6715	1
13246	1125	6716	1
13247	1125	6716	1
13248	1125	6716	1
13249	1125	6716	1
13250	1125	6716	1
13251	1125	6716	1
13252	1125	6717	1
13253	1125	6717	1
13254	587	6718	51
13255	587	6718	51
13256	587	6718	51
13257	587	6718	45
13258	587	6718	34
13259	860	6719	51
13260	860	6719	51
13261	993	6720	52
13262	993	6720	110
13263	993	6720	110
13264	993	6720	110
13265	993	6720	110
13266	993	6720	52
13267	993	6720	110
13268	993	6720	110
13269	993	6721	110
13270	993	6721	110
13271	993	6721	110
13272	3961	6722	57
13273	1345	6723	1
13274	2569	6724	13
13275	2569	6725	13
13276	1882	6726	33
13277	1882	6726	33
13278	1009	6727	2
13279	3962	6728	2
13280	3962	6728	2
13281	3962	6728	2
13282	1478	6729	40
13283	3963	6730	41
13284	2356	6731	29
13285	3245	6732	42
13286	3964	6733	2
13287	199	6734	3
13288	199	6734	3
13289	327	6735	3
13290	3965	6736	2
13291	3966	6737	283
13292	3967	6738	41
13293	3968	6739	1
13294	428	6740	77
13295	428	6740	77
13296	428	6740	77
13297	428	6740	77
13298	428	6740	77
13299	428	6740	77
13300	428	6740	77
13301	428	6740	77
13302	428	6740	77
13303	428	6740	77
13304	428	6740	77
13305	428	6740	77
13306	428	6740	77
13307	428	6740	77
13308	428	6740	77
13309	428	6740	77
13310	428	6740	77
13311	428	6740	77
13312	428	6740	77
13313	428	6740	77
13314	428	6740	77
13315	592	6741	29
13316	462	6742	3
13317	462	6742	3
13318	462	6742	3
13319	462	6742	3
13320	3969	6743	31
13321	3764	6744	2
13322	3764	6744	2
13323	2624	6745	2
13324	2624	6745	2
13325	2624	6745	2
13326	2624	6745	2
13327	2624	6745	2
13328	2624	6745	2
13329	2624	6745	2
13330	2624	6745	2
13331	2624	6745	24
13332	2624	6745	24
13333	2624	6745	2
13334	3970	6746	1
13335	3971	6747	31
13336	3972	6748	14
13337	3973	6749	2
13338	3155	6750	1
13339	155	6751	7
13340	155	6752	7
13341	155	6752	13
13342	155	6752	13
13343	155	6753	13
13344	1604	6754	2
13345	2492	6755	44
13346	2492	6755	44
13347	3974	6756	2
13348	3975	6757	24
13349	3975	6757	24
13350	3976	6758	32
13351	3977	6759	2
13352	3977	6759	21
13353	3977	6759	2
13354	3977	6759	21
13355	3977	6759	13
13356	3977	6759	2
13357	3977	6759	91
13358	3977	6759	3
13359	157	6760	122
13360	157	6760	122
13361	157	6760	29
13362	157	6760	29
13363	157	6760	29
13364	157	6760	122
13365	157	6760	29
13366	157	6760	29
13367	157	6760	122
13368	157	6760	29
13369	157	6760	29
13370	157	6760	29
13371	157	6760	29
13372	3978	6761	97
13373	3979	6762	13
13374	145	6763	13
13375	3261	6764	45
13376	3980	6765	13
13377	3981	6766	36
13378	1102	6767	32
13379	3982	6768	32
13380	3983	6769	2
13381	521	6770	2
13382	521	6771	2
13383	3300	6772	13
13384	3984	6773	8
13385	3985	6774	41
13386	3985	6774	13
13387	3985	6774	13
13388	3986	6775	3
13389	3986	6775	75
13390	3986	6775	51
13391	1615	6776	33
13392	1615	6776	11
13393	1615	6776	2
13394	583	6777	38
13395	3987	6778	13
13396	1008	6779	1
13397	1008	6779	29
13398	1008	6779	10
13399	1008	6779	51
13400	1008	6779	48
13401	1008	6779	172
13402	31	6780	21
13403	31	6781	89
13404	31	6781	21
13405	31	6781	21
13406	31	6781	77
13407	3988	6782	186
13408	1457	6783	2
13409	3989	6784	8
13410	3990	6785	48
13411	3990	6785	48
13412	3991	6786	2
13413	3992	6787	2
13414	755	6788	2
13415	2646	6789	3
13416	3993	6790	2
13417	1234	6791	7
13418	552	6792	33
13419	574	6793	38
13420	1371	6794	71
13421	1371	6794	2
13422	1371	6794	71
13423	1371	6794	71
13424	1371	6794	71
13425	1371	6794	2
13426	1371	6794	71
13427	1371	6795	20
13428	1510	6796	29
13429	3994	6797	284
13430	3995	6798	54
13431	423	6799	63
13432	423	6799	63
13433	423	6799	63
13434	755	6799	63
13435	423	6799	63
13436	423	6799	63
13437	423	6799	17
13438	423	6799	63
13439	423	6799	63
13440	2063	6800	56
13441	2063	6800	56
13442	2713	6801	1
13443	3062	6802	2
13444	3996	6803	2
13445	3997	6804	2
13446	3997	6804	2
13447	3997	6804	48
13448	3998	6805	48
13449	3999	6806	48
13450	4000	6807	48
13451	4001	6808	2
13452	4002	6809	2
13453	472	6810	3
13454	4003	6811	2
13455	4004	6812	9
13456	4005	6813	2
13457	4006	6814	13
13458	4007	6815	2
13459	3460	6816	285
13460	3264	6817	2
13461	1628	6818	39
13462	1628	6818	1
13463	1628	6818	39
13464	1628	6818	64
13465	1628	6818	66
13466	1628	6818	51
13467	271	6819	10
13468	271	6819	10
13469	271	6819	10
13470	159	6820	45
13471	1469	6821	3
13472	1469	6821	3
13473	159	6822	45
13474	159	6822	45
13475	159	6822	112
13476	159	6822	45
13477	159	6822	2
13478	159	6822	45
13479	159	6823	2
13480	4008	6824	2
13481	85	6825	1
13482	634	6826	99
13483	634	6826	99
13484	634	6826	99
13485	634	6826	99
13486	634	6826	99
13487	634	6826	99
13488	634	6826	99
13489	634	6826	107
13490	3233	6827	1
13491	4009	6828	22
13492	4010	6829	19
13493	4010	6829	8
13494	4010	6829	8
13495	4010	6830	19
13496	1196	6831	2
13497	1196	6831	2
13498	1196	6831	24
13499	1196	6831	2
13500	1196	6831	2
13501	1196	6831	2
13502	1196	6831	2
13503	1196	6831	2
13504	3836	6832	75
13505	31	6833	13
13506	4011	6834	2
13507	4011	6834	2
13508	1978	6835	1
13509	677	6836	2
13510	4012	6837	48
13511	3023	6838	99
13512	3023	6838	99
13513	3023	6838	99
13514	3023	6838	99
13515	4013	6839	50
13516	1014	6840	13
13517	552	6841	2
13518	552	6841	2
13519	4014	6842	56
13520	2785	6843	2
13521	3985	6844	13
13522	3985	6844	4
13523	4015	6845	32
13524	1702	6846	107
13525	1702	6846	107
13526	1702	6846	107
13527	4016	6847	20
13528	4016	6847	20
13529	4016	6847	20
13530	1484	6848	20
13531	1484	6848	20
13532	1484	6848	20
13533	1484	6848	20
13534	633	6849	13
13535	3673	6850	3
13536	3673	6850	3
13537	3315	6851	45
13538	3315	6851	1
13539	3315	6851	45
13540	4017	6852	1
13541	812	6853	13
13542	812	6853	38
13543	812	6853	13
13544	812	6853	38
13545	812	6853	13
13546	2758	6854	56
13547	2758	6854	56
13548	2758	6854	51
13549	2758	6854	51
13550	4018	6855	48
13551	278	6856	1
13552	1342	6857	19
13553	1342	6857	2
13554	1342	6857	2
13555	693	6858	44
13556	693	6858	64
13557	693	6858	44
13558	693	6858	44
13559	693	6858	44
13560	693	6858	44
13561	4019	6859	19
13562	4019	6859	8
13563	3807	6860	2
13564	4020	6861	2
13565	4021	6862	2
13566	4021	6862	24
13567	4021	6862	2
13568	4021	6862	24
13569	4021	6862	2
13570	4021	6862	2
13571	861	6863	2
13572	3635	6864	112
13573	4022	6865	127
13574	716	6866	1
13575	716	6866	2
13576	4023	6867	2
13577	3885	6868	23
13578	3885	6868	23
13579	4024	6869	23
13580	4025	6870	48
13581	4026	6871	64
13582	754	6872	67
13583	754	6872	67
13584	754	6872	67
13585	1128	6873	14
13586	1128	6874	14
13587	4027	6875	7
13588	591	6876	13
13589	591	6876	13
13590	591	6877	13
13591	591	6877	13
13592	591	6878	13
13593	591	6878	2
13594	591	6878	13
13595	4028	6879	128
13596	4028	6879	20
13597	53	6880	2
13598	4029	6881	2
13599	565	6882	13
13600	565	6882	1
13601	4030	6883	19
13602	4031	6884	2
13603	2248	6885	1
13604	2248	6885	1
13605	2248	6885	1
13606	2248	6885	51
13607	408	6886	286
13608	2712	6887	31
13609	2712	6887	37
13610	2712	6887	61
13611	231	6888	29
13612	231	6888	29
13613	231	6888	29
13614	231	6888	29
13615	231	6888	29
13616	231	6888	29
13617	231	6888	28
13618	231	6888	29
13619	2837	6889	2
13620	4032	6890	2
13621	1252	6891	2
13622	4033	6892	2
13623	4034	6893	23
13624	4035	6894	2
13625	999	6895	33
13626	4036	6896	63
13627	1629	6897	31
13628	4037	6898	17
13629	2420	6899	10
13630	4038	6900	198
13631	500	6901	17
13632	500	6901	17
13633	500	6902	17
13634	4039	6903	21
13635	1625	6904	42
13636	1625	6904	42
13637	423	6905	63
13638	423	6905	63
13639	423	6905	63
13640	4040	6906	48
13641	4040	6906	48
13642	4041	6907	14
13643	4042	6908	144
13644	1882	6909	2
13645	1882	6909	2
13646	1882	6909	2
13647	1882	6909	2
13648	1882	6909	2
13649	1882	6909	2
13650	1919	6910	48
13651	1919	6910	2
13652	1919	6911	2
13653	2815	6912	9
13654	4043	6913	45
13655	4044	6914	57
13656	4045	6915	2
13657	4046	6916	7
13658	4047	6917	2
13659	4047	6917	20
13660	4047	6917	2
13661	4047	6917	20
13662	4047	6917	2
13663	4048	6918	31
13664	4048	6918	31
13665	4048	6918	31
13666	4048	6918	31
13667	4048	6918	31
13668	807	6919	51
13669	4049	6920	3
13670	4049	6920	2
13671	118	6921	287
13672	118	6921	8
13673	118	6921	19
13674	118	6921	2
13675	118	6921	19
13676	118	6921	19
13677	118	6921	5
13678	118	6921	19
13679	118	6921	8
13680	118	6921	147
13681	118	6921	8
13682	118	6921	19
13683	3194	6922	2
13684	3194	6922	2
13685	219	6923	2
13686	219	6923	2
13687	219	6923	2
13688	4050	6924	2
13689	2043	6925	2
13690	3119	6926	3
13691	3119	6926	3
13692	3119	6926	3
13693	1784	6927	3
13694	1784	6927	3
13695	4051	6928	2
13696	4051	6928	2
13697	542	6929	2
13698	4052	6930	13
13699	77	6931	31
13700	4053	6932	2
13701	4053	6932	2
13702	3334	6933	13
13703	3334	6933	13
13704	2074	6934	7
13705	4054	6935	2
13706	3982	6936	32
13707	4055	6937	64
13708	1614	6938	48
13709	1614	6938	48
13710	1614	6939	48
13711	2733	6940	2
13712	4056	6941	2
13713	2923	6942	2
13714	2923	6942	2
13715	2923	6942	8
13716	4057	6943	2
13717	4057	6943	50
13718	4057	6943	2
13719	1970	6944	19
13720	1970	6945	19
13721	1970	6945	19
13722	1970	6945	19
13723	1970	6945	19
13724	1970	6945	19
13725	1970	6945	19
13726	1970	6945	19
13727	1970	6945	19
13728	4	6946	3
13729	4	6946	3
13730	4	6947	3
13731	4	6947	3
13732	4	6947	3
13733	4	6947	2
13734	4058	6948	2
13735	4058	6948	2
13736	4059	6949	59
13737	4028	6950	20
13738	1145	6951	32
13739	2644	6952	29
13740	2644	6952	29
13741	3718	6953	99
13742	905	6954	44
13743	3458	6955	42
13744	3458	6955	42
13745	2931	6956	81
13746	2931	6956	81
13747	3885	6957	23
13748	924	6958	56
13749	924	6958	44
13750	924	6958	28
13751	924	6958	3
13752	924	6958	13
13753	924	6958	13
13754	4060	6959	41
13755	4060	6959	41
13756	360	6960	2
13757	4061	6961	48
13758	4062	6962	2
13759	4062	6962	48
13760	4062	6962	2
13761	4062	6962	2
13762	4062	6963	2
13763	4062	6964	2
13764	4062	6964	2
13765	4063	6965	71
13766	4063	6965	71
13767	4063	6965	71
13768	4063	6965	91
13769	4063	6965	71
13770	4063	6965	91
13771	4063	6965	71
13772	4063	6965	91
13773	4063	6965	71
13774	1167	6966	8
13775	1167	6966	8
13776	1167	6966	8
13777	1167	6966	8
13778	1167	6966	8
13779	1167	6966	19
13780	1167	6967	8
13781	1167	6968	8
13782	1167	6968	8
13783	4064	6969	125
13784	4065	6970	8
13785	4065	6970	8
13786	361	6971	23
13787	4066	6972	31
13788	3324	6973	38
13789	3324	6973	38
13790	4067	6974	2
13791	4068	6975	81
13792	2069	6976	63
13793	2069	6976	63
13794	79	6977	1
13795	2670	6978	3
13796	2670	6978	31
13797	2670	6978	31
13798	2670	6978	3
13799	2448	6979	1
13800	1811	6980	1
13801	503	6981	70
13802	3750	6982	79
13803	155	6983	13
13804	155	6984	7
13805	2930	6985	44
13806	2930	6985	43
13807	4069	6986	19
13808	4069	6986	2
13809	4069	6986	2
13810	4070	6987	13
13811	4070	6987	13
13812	4070	6987	38
13813	4070	6987	38
13814	4071	6988	48
13815	1326	6989	28
13816	193	6990	8
13817	193	6990	8
13818	193	6990	8
13819	193	6990	8
13820	193	6990	8
13821	193	6990	28
13822	193	6990	8
13823	193	6990	28
13824	193	6990	8
13825	193	6990	8
13826	193	6990	28
13827	193	6990	8
13828	193	6990	77
13829	4072	6991	31
13830	4072	6991	38
13831	4072	6991	31
13832	77	6992	31
13833	77	6992	31
13834	77	6992	31
13835	77	6992	13
13836	320	6993	39
13837	2659	6994	2
13838	4073	6995	32
13839	4074	6996	2
13840	4075	6997	2
13841	1850	6998	57
13842	1530	6999	19
13843	1530	7000	55
13844	2268	7001	2
13845	4076	7002	20
13846	4076	7002	20
13847	2562	7003	2
13848	4077	7004	32
13849	2126	7005	19
13850	2126	7005	44
13851	4078	7006	34
13852	2831	7007	107
13853	4079	7008	29
13854	4080	7009	2
13855	4081	7010	2
13856	3898	7011	32
13857	3572	7012	3
13858	3572	7012	3
13859	4082	7013	16
13860	4083	7014	21
13861	869	7015	1
13862	869	7016	8
13863	4084	7017	2
13864	4085	7018	41
13865	4086	7019	50
13866	1698	7020	2
13867	360	7021	13
13868	360	7021	13
13869	4087	7022	19
13870	385	7023	67
13871	385	7023	67
13872	4088	7024	2
13873	4089	7025	71
13874	2152	7026	36
13875	4090	7027	127
13876	4090	7027	7
13877	4091	7028	32
13878	3801	7029	70
13879	3801	7029	39
13880	4092	7030	2
13881	779	7031	44
13882	779	7031	44
13883	779	7031	44
13884	779	7031	44
13885	779	7031	44
13886	779	7031	44
13887	169	7032	22
13888	169	7032	2
13889	169	7032	2
13890	169	7032	2
13891	169	7032	2
13892	169	7032	22
13893	169	7032	22
13894	169	7032	2
13895	169	7032	2
13896	169	7032	2
13897	169	7032	22
13898	169	7032	22
13899	169	7032	22
13900	2115	7033	37
13901	2115	7033	7
13902	101	7034	31
13903	101	7034	34
13904	101	7034	32
13905	101	7034	2
13906	101	7034	2
13907	101	7034	2
13908	101	7034	13
13909	101	7034	2
13910	101	7034	64
13911	101	7034	2
13912	101	7034	279
13913	1009	7035	21
13914	1009	7035	21
13915	1009	7035	21
13916	1009	7035	251
13917	1009	7035	2
13918	1009	7035	21
13919	1009	7036	21
13920	1009	7036	251
13921	4093	7037	31
13922	4093	7037	172
13923	4093	7037	66
13924	4093	7037	44
13925	4093	7037	88
13926	4094	7038	36
13927	3550	7039	4
13928	4095	7040	2
13929	4095	7040	2
13930	4095	7040	2
13931	4095	7040	2
13932	4095	7040	2
13933	4095	7040	2
13934	4096	7041	2
13935	3237	7042	2
13936	3237	7042	2
13937	1094	7043	106
13938	4097	7044	2
13939	4098	7045	1
13940	4099	7046	2
13941	4100	7047	13
13942	4101	7048	56
13943	466	7049	13
13944	466	7049	10
13945	466	7049	10
13946	466	7049	2
13947	4102	7050	2
13948	1765	7051	57
13949	4103	7052	7
13950	4104	7053	2
13951	4105	7054	2
13952	4106	7055	125
13953	4107	7056	91
13954	4108	7057	27
13955	1273	7058	48
13956	31	7059	21
13957	31	7059	13
13958	246	7060	71
13959	4109	7061	2
13960	4109	7061	2
13961	4109	7061	2
13962	4109	7061	2
13963	4109	7061	2
13964	4109	7061	2
13965	4109	7061	2
13966	4109	7061	2
13967	4109	7061	2
13968	4109	7061	2
13969	4109	7061	24
13970	801	7062	2
13971	4110	7063	1
13972	4111	7064	2
13973	945	7065	13
13974	4112	7066	2
13975	4112	7066	51
13976	169	7067	144
13977	169	7067	22
13978	895	7068	244
13979	3309	7069	2
13980	2683	7070	55
13981	2184	7071	2
13982	2184	7071	42
13983	3023	7072	99
13984	3023	7072	99
13985	3023	7072	99
13986	4113	7073	218
13987	1254	7074	31
13988	1254	7074	31
13989	4114	7075	2
13990	4115	7076	2
13991	3800	7077	13
13992	3800	7077	13
13993	3800	7077	21
13994	3800	7077	13
13995	3800	7077	13
13996	4116	7078	2
13997	1737	7079	8
13998	4117	7080	60
13999	785	7081	21
14000	785	7081	2
14001	785	7081	21
14002	785	7081	107
14003	785	7081	71
14004	999	7082	13
14005	155	7083	13
14006	4118	7084	45
14007	4118	7084	45
14008	4118	7084	45
14009	4119	7085	2
14010	4120	7086	2
14011	132	7087	57
14012	132	7088	57
14013	132	7088	57
14014	981	7089	2
14015	2573	7090	13
14016	689	7091	2
14017	4121	7092	31
14018	3519	7093	66
14019	3519	7093	2
14020	3519	7093	2
14021	3519	7093	2
14022	3519	7093	2
14023	3519	7093	2
14024	3519	7093	2
14025	3519	7093	2
14026	1479	7094	8
14027	4122	7095	13
14028	4123	7096	13
14029	4123	7096	13
14030	4124	7097	8
14031	3892	7098	172
14032	3892	7098	172
14033	3892	7099	32
14034	2422	7100	24
14035	4125	7101	2
14036	574	7102	38
14037	4126	7103	2
14038	4127	7104	97
14039	3023	7105	99
14040	305	7106	45
14041	305	7106	45
14042	305	7106	45
14043	305	7106	45
14044	305	7106	156
14045	305	7106	45
14046	305	7106	2
14047	305	7107	2
14048	305	7107	2
14049	305	7107	2
14050	305	7107	2
14051	4128	7108	2
14052	4128	7108	2
14053	5	7109	2
14054	115	7110	33
14055	115	7110	33
14056	4129	7111	1
14057	4129	7111	1
14058	452	7112	17
14059	452	7112	17
14060	4130	7113	13
14061	1244	7114	13
14062	1244	7114	13
14063	1244	7114	49
14064	1244	7114	13
14065	1244	7114	13
14066	4131	7115	2
14067	524	7116	13
14068	524	7116	13
14069	524	7117	13
14070	634	7118	49
14071	4132	7119	38
14072	43	7120	20
14073	1456	7121	51
14074	2546	7122	2
14075	2546	7122	2
14076	2546	7122	29
14077	2546	7122	29
14078	2546	7122	29
14079	2546	7122	29
14080	2546	7122	29
14081	2546	7122	29
14082	2546	7122	29
14083	2546	7122	29
14084	4133	7123	8
14085	449	7124	2
14086	4134	7125	32
14087	4135	7126	2
14088	4136	7127	112
14089	1937	7128	2
14090	4137	7129	59
14091	2930	7130	44
14092	2930	7130	43
14093	4138	7131	1
14094	1598	7132	13
14095	199	7133	3
14096	199	7133	3
14097	199	7133	3
14098	199	7133	3
14099	199	7133	3
14100	2518	7134	26
14101	360	7135	2
14102	360	7135	2
14103	360	7135	33
14104	360	7135	2
14105	360	7135	1
14106	360	7135	2
14107	360	7135	104
14108	360	7135	2
14109	360	7136	104
14110	360	7136	104
14111	360	7137	33
14112	360	7137	2
14113	360	7137	2
14114	4139	7138	8
14115	2815	7139	9
14116	2815	7139	9
14117	145	7140	13
14118	145	7140	13
14119	2135	7141	2
14120	4140	7142	32
14121	4141	7143	7
14122	4142	7144	104
14123	3739	7145	1
14124	18	7146	7
14125	18	7146	2
14126	18	7147	2
14127	4143	7148	13
14128	4144	7149	41
14129	2572	7150	2
14130	2572	7150	2
14131	2572	7150	71
14132	2572	7150	2
14133	2572	7150	2
14134	2572	7150	2
14135	2572	7150	2
14136	2572	7150	2
14137	2572	7150	2
14138	2572	7150	2
14139	4145	7151	13
14140	4145	7152	13
14141	501	7153	31
14142	501	7154	2
14143	4146	7155	2
14144	4147	7156	63
14145	4147	7157	63
14146	4148	7158	2
14147	4148	7158	2
14148	4148	7158	2
14149	4148	7158	2
14150	4148	7158	2
14151	4148	7158	2
14152	4148	7158	2
14153	4148	7158	42
14154	4148	7158	2
14155	4149	7159	2
14156	141	7160	45
14157	4150	7161	2
14158	4151	7162	119
14159	706	7163	85
14160	706	7163	85
14161	706	7163	85
14162	706	7163	85
14163	706	7163	24
14164	706	7163	24
14165	706	7163	85
14166	706	7163	85
14167	706	7163	85
14168	4152	7164	50
14169	3378	7165	71
14170	3378	7165	71
14171	3378	7165	71
14172	4153	7166	41
14173	4153	7167	19
14174	4153	7167	41
14175	4153	7167	19
14176	631	7168	112
14177	2352	7169	1
14178	2352	7169	13
14179	4107	7170	63
14180	4154	7171	76
14181	4154	7171	2
14182	4154	7171	2
14183	4154	7171	20
14184	4154	7171	2
14185	4154	7171	2
14186	4154	7171	2
14187	4154	7171	2
14188	4154	7171	76
14189	4154	7171	2
14190	2678	7172	8
14191	372	7173	2
14192	372	7173	1
14193	3587	7174	7
14194	3648	7175	28
14195	4155	7176	55
14196	3315	7177	1
14197	3315	7177	1
14198	4156	7178	3
14199	4157	7179	10
14200	4158	7180	13
14201	4158	7180	31
14202	565	7181	56
14203	565	7181	56
14204	4159	7182	32
14205	169	7183	22
14206	169	7183	22
14207	169	7183	21
14208	169	7183	22
14209	169	7183	22
14210	169	7184	21
14211	4160	7185	2
14212	4160	7185	2
14213	4160	7185	2
14214	4160	7185	2
14215	4160	7185	2
14216	4160	7185	2
14217	4160	7185	42
14218	4160	7185	2
14219	4160	7185	2
14220	4160	7185	2
14221	4161	7186	114
14222	171	7187	13
14223	897	7188	99
14224	4162	7189	13
14225	1193	7190	63
14226	2231	7191	24
14227	4163	7192	228
14228	3416	7193	42
14229	4164	7194	20
14230	2558	7195	3
14231	2558	7195	3
14232	4165	7196	2
14233	840	7197	21
14234	840	7197	21
14235	840	7197	21
14236	840	7198	21
14237	840	7198	21
14238	268	7199	1
14239	268	7199	1
14240	268	7199	1
14241	4166	7200	60
14242	634	7201	107
14243	634	7201	99
14244	634	7201	99
14245	634	7201	107
14246	634	7201	99
14247	634	7201	107
14248	634	7201	99
14249	634	7201	99
14250	634	7201	107
14251	3799	7202	51
14252	3581	7203	41
14253	4122	7204	49
14254	4122	7204	57
14255	4122	7204	49
14256	680	7205	21
14257	680	7205	21
14258	680	7205	21
14259	680	7205	9
14260	680	7205	21
14261	680	7205	57
14262	680	7205	21
14263	680	7205	21
14264	4167	7206	45
14265	2377	7207	45
14266	395	7208	1
14267	2130	7209	45
14268	2130	7209	45
14269	2130	7209	45
14270	2130	7209	45
14271	9	7210	1
14272	1049	7211	13
14273	1049	7211	1
14274	1049	7211	13
14275	2092	7212	7
14276	2092	7212	7
14277	389	7213	89
14278	389	7213	89
14279	4168	7214	13
14280	914	7215	112
14281	914	7215	112
14282	4169	7216	42
14283	4169	7216	2
14284	1167	7217	8
14285	1167	7218	8
14286	428	7219	77
14287	4170	7220	2
14288	305	7221	2
14289	305	7221	2
14290	305	7221	2
14291	305	7221	2
14292	305	7221	2
14293	305	7221	2
14294	305	7221	2
14295	4171	7222	2
14296	4171	7222	2
14297	4171	7222	2
14298	4171	7222	2
14299	4172	7223	2
14300	1997	7224	33
14301	1997	7224	33
14302	532	7225	93
14303	4173	7226	112
14304	1306	7227	7
14305	2356	7228	31
14306	4174	7229	31
14307	4174	7229	13
14308	2551	7230	41
14309	4175	7231	2
14310	4176	7232	40
14311	4177	7233	2
14312	4178	7234	13
14313	4178	7234	17
14314	4179	7235	48
14315	602	7236	85
14316	602	7237	85
14317	602	7237	85
14318	602	7237	85
14319	886	7238	2
14320	886	7238	2
14321	886	7238	2
14322	4016	7239	20
14323	3283	7240	13
14324	4180	7241	2
14325	3750	7242	29
14326	4181	7243	3
14327	3590	7244	26
14328	4182	7245	2
14329	4182	7245	21
14330	4183	7246	41
14331	4184	7247	1
14332	382	7248	2
14333	382	7248	2
14334	1655	7249	2
14335	1655	7249	2
14336	2351	7250	48
14337	1524	7251	2
14338	894	7252	85
14339	3225	7253	2
14340	3225	7253	2
14341	3225	7253	23
14342	3225	7253	2
14343	3225	7253	58
14344	3225	7253	2
14345	2958	7254	38
14346	2958	7255	2
14347	2400	7256	29
14348	2853	7257	21
14349	2853	7258	119
14350	989	7259	21
14351	2706	7260	1
14352	2706	7260	7
14353	2706	7260	7
14354	840	7261	21
14355	157	7262	13
14356	2235	7263	31
14357	2235	7263	31
14358	2235	7263	31
14359	2235	7263	31
14360	2235	7263	31
14361	2235	7263	13
14362	2235	7263	31
14363	2235	7263	31
14364	2235	7263	31
14365	2235	7263	31
14366	2235	7263	31
14367	2235	7263	31
14368	2235	7263	31
14369	2235	7263	31
14370	2235	7263	31
14371	2235	7263	31
14372	2235	7264	31
14373	2925	7265	13
14374	2925	7265	202
14375	2925	7265	38
14376	2925	7265	13
14377	2925	7265	202
14378	4185	7266	21
14379	4185	7266	21
14380	3892	7267	74
14381	3887	7268	31
14382	3543	7269	48
14383	4186	7270	19
14384	4186	7270	2
14385	473	7271	51
14386	863	7272	3
14387	863	7272	3
14388	863	7272	3
14389	863	7272	3
14390	863	7272	3
14391	863	7272	3
14392	863	7272	75
14393	863	7272	3
14394	863	7272	3
14395	863	7272	3
14396	863	7272	3
14397	4187	7273	18
14398	4187	7274	18
14399	4188	7275	2
14400	1647	7276	1
14401	3791	7277	41
14402	450	7278	31
14403	4189	7279	2
14404	4189	7279	2
14405	4189	7279	2
14406	4189	7279	2
14407	1848	7280	2
14408	4190	7281	288
14409	4191	7282	41
14410	303	7283	38
14411	1817	7284	28
14412	127	7285	2
14413	4192	7286	97
14414	4192	7286	97
14415	4193	7287	31
14416	314	7288	1
14417	4194	7289	2
14418	3909	7290	2
14419	1800	7291	1
14420	755	7292	63
14421	462	7293	3
14422	4195	7294	42
14423	4196	7295	7
14424	4196	7295	7
14425	1385	7296	31
14426	1385	7296	31
14427	1756	7297	103
14428	170	7298	1
14429	170	7298	1
14430	715	7299	33
14431	715	7300	33
14432	715	7300	2
14433	1692	7301	1
14434	433	7302	56
14435	4197	7303	31
14436	139	7304	2
14437	3811	7305	32
14438	3811	7305	237
14439	144	7306	7
14440	144	7306	7
14441	1650	7307	2
14442	1650	7307	2
14443	1650	7307	2
14444	456	7308	41
14445	2343	7309	17
14446	2343	7309	17
14447	2343	7309	17
14448	2343	7309	21
14449	666	7310	115
14450	666	7310	114
14451	666	7310	115
14452	666	7310	286
14453	666	7310	114
14454	666	7310	114
14455	666	7310	114
14456	666	7310	115
14457	666	7310	2
14458	666	7310	114
14459	666	7310	115
14460	2477	7311	21
14461	531	7312	13
14462	4198	7313	213
14463	693	7314	42
14464	693	7314	70
14465	693	7314	70
14466	4199	7315	2
14467	4199	7315	2
14468	4199	7315	2
14469	4199	7315	2
14470	4199	7315	2
14471	4199	7315	2
14472	4199	7315	2
14473	4199	7315	2
14474	4199	7315	2
14475	591	7316	2
14476	634	7317	99
14477	634	7317	99
14478	634	7317	99
14479	634	7317	99
14480	634	7317	99
14481	634	7317	99
14482	63	7318	33
14483	1259	7319	288
14484	3807	7320	2
14485	3807	7320	2
14486	3807	7320	2
14487	3807	7320	3
14488	3807	7320	2
14489	3807	7320	2
14490	3807	7320	2
14491	4200	7321	2
14492	4201	7322	2
14493	4201	7322	2
14494	866	7323	60
14495	866	7323	29
14496	2559	7324	49
14497	2559	7324	85
14498	2559	7324	22
14499	2559	7324	85
14500	2559	7324	85
14501	2559	7324	29
14502	2559	7324	76
14503	2559	7324	85
14504	2559	7324	76
14505	2559	7324	76
14506	2953	7325	91
14507	1090	7326	1
14508	1090	7326	41
14509	1090	7326	4
14510	1090	7326	1
14511	1090	7326	41
14512	1090	7326	41
14513	1090	7326	1
14514	1090	7326	1
14515	1090	7326	1
14516	1090	7326	41
14517	1090	7326	1
